incident_id,datetime,area,crime_type,reporter_source,num_offenders,severity,population_density,socio_econ_index,hour,dayofweek,incident_next_24h
WOM102870,2023-01-06 03:35:00,Chennai Central,Domestic Violence,Police_Report,1,3,8827,58.2,3,4,1
WOM102871,2023-10-31 13:00:00,Bhopal North,Assault,Police_Report,2,2,15415,39.3,13,1,0
WOM102872,2023-07-27 18:28:00,Bengaluru East,Assault,Police_Report,1,2,12722,49.8,18,3,1
WOM102873,2023-04-28 02:16:00,Mumbai South,Assault,Social_Media,2,3,7353,37.4,2,4,0
WOM102874,2023-02-04 16:56:00,Pune North,Harassment,Police_Report,4,5,13151,61.5,16,5,0
WOM102875,2023-10-23 11:08:00,Bhopal North,Harassment,News,3,2,15807,46.3,11,0,0
WOM102876,2023-07-04 16:56:00,Bhopal North,Harassment,Social_Media,2,5,14273,56.5,16,1,0
WOM102877,2023-06-04 02:03:00,Mumbai South,Rape,Police_Report,3,4,4800,42.3,2,6,0
WOM102878,2023-05-27 21:09:00,Delhi Central,Harassment,Police_Report,2,4,13598,51.3,21,5,0
WOM102879,2023-12-12 02:45:00,Chennai Central,Harassment,Social_Media,2,4,10545,47.1,2,1,0
WOM102880,2023-12-27 07:03:00,Delhi Central,Harassment,News,1,4,4460,31.8,7,2,0
WOM102881,2023-06-02 10:46:00,Delhi Central,Domestic Violence,News,2,3,14597,66.4,10,4,1
WOM102882,2023-08-30 03:00:00,Delhi Central,Harassment,Social_Media,2,2,14732,60.0,3,2,1
WOM102883,2023-01-27 18:58:00,Hyderabad West,Assault,Police_Report,2,4,11875,31.0,18,4,0
WOM102884,2023-10-16 13:34:00,Lucknow Central,Harassment,Social_Media,2,3,7921,37.7,13,0,0
WOM102885,2023-05-26 00:59:00,Bhopal North,Rape,Police_Report,3,4,17575,41.1,0,4,1
WOM102886,2023-03-19 09:15:00,Delhi Central,Molestation,Police_Report,3,2,14191,69.8,9,6,1
WOM102887,2023-04-16 05:38:00,Chennai Central,Molestation,Social_Media,2,4,14417,63.0,5,6,1
WOM102888,2023-02-01 13:55:00,Lucknow Central,Assault,News,1,4,15686,53.2,13,2,0
WOM102889,2023-04-20 11:16:00,Lucknow Central,Abduction,News,4,5,16850,26.3,11,3,0
WOM102890,2023-04-17 14:04:00,Delhi Central,Abduction,Police_Report,1,5,13291,56.8,14,0,1
WOM102891,2023-03-06 22:46:00,Jaipur South,Assault,Social_Media,2,5,7446,52.5,22,0,0
WOM102892,2023-02-05 10:01:00,Delhi Central,Assault,News,4,5,9256,44.8,10,6,0
WOM102893,2023-05-14 08:29:00,Jaipur South,Harassment,Social_Media,4,4,9922,69.8,8,6,0
WOM102894,2023-10-25 17:33:00,Delhi Central,Domestic Violence,Police_Report,1,4,16863,47.0,17,2,1
WOM102895,2023-12-02 01:28:00,Chennai Central,Harassment,Social_Media,3,5,12860,67.7,1,5,1
WOM102896,2023-09-30 14:53:00,Jaipur South,Assault,Police_Report,2,2,9263,44.5,14,5,0
WOM102897,2023-06-01 02:23:00,Hyderabad West,Assault,Social_Media,2,3,11203,37.2,2,3,0
WOM102898,2023-09-10 16:58:00,Lucknow Central,Abduction,Social_Media,2,4,17291,31.3,16,6,1
WOM102899,2023-04-07 00:46:00,Delhi Central,Rape,Social_Media,4,5,14458,48.8,0,4,1
WOM102900,2023-06-07 18:29:00,Lucknow Central,Domestic Violence,Police_Report,3,3,16171,50.7,18,2,1
WOM102901,2023-03-29 19:59:00,Delhi Central,Domestic Violence,Police_Report,6,5,7537,35.7,19,2,0
WOM102902,2023-10-19 21:43:00,Bhopal North,Abduction,Police_Report,3,5,11162,36.4,21,3,0
WOM102903,2023-04-05 14:13:00,Bhopal North,Harassment,Police_Report,2,2,9436,67.6,14,2,1
WOM102904,2023-07-03 22:12:00,Kolkata North,Assault,News,2,2,18007,61.1,22,0,0
WOM102905,2023-08-11 01:19:00,Delhi Central,Molestation,Police_Report,1,4,11449,77.5,1,4,0
WOM102906,2023-09-16 12:42:00,Kolkata North,Molestation,Police_Report,2,5,9704,25.7,12,5,1
WOM102907,2023-07-08 23:58:00,Mumbai South,Domestic Violence,News,1,3,3975,75.6,23,5,0
WOM102908,2023-10-03 08:09:00,Mumbai South,Harassment,Police_Report,3,4,17643,38.2,8,1,1
WOM102909,2023-09-11 11:06:00,Lucknow Central,Harassment,Social_Media,3,2,17837,30.3,11,0,1
WOM102910,2023-12-07 10:38:00,Jaipur South,Assault,Police_Report,3,4,3790,53.8,10,3,1
WOM102911,2023-02-24 05:17:00,Delhi Central,Rape,Police_Report,3,4,12850,22.1,5,4,0
WOM102912,2023-04-08 01:44:00,Bengaluru East,Domestic Violence,News,2,5,15786,66.2,1,5,0
WOM102913,2023-05-23 21:36:00,Delhi Central,Rape,Police_Report,4,3,13908,52.6,21,1,1
WOM102914,2023-08-07 18:18:00,Delhi Central,Abduction,Police_Report,6,2,10256,39.4,18,0,1
WOM102915,2023-02-17 23:27:00,Bengaluru East,Harassment,Police_Report,2,4,8215,65.0,23,4,0
WOM102916,2023-08-25 21:02:00,Mumbai South,Harassment,Police_Report,2,4,16673,48.0,21,4,0
WOM102917,2023-07-24 21:44:00,Kolkata North,Harassment,News,3,5,15083,50.5,21,0,1
WOM102918,2023-06-24 15:54:00,Lucknow Central,Abduction,Social_Media,3,4,14552,59.4,15,5,0
WOM102919,2023-04-09 17:40:00,Mumbai South,Harassment,Police_Report,2,3,16686,40.5,17,6,0
WOM102920,2023-10-30 17:28:00,Bengaluru East,Domestic Violence,Social_Media,3,5,20745,34.2,17,0,1
WOM102921,2023-01-24 12:32:00,Delhi Central,Domestic Violence,Social_Media,1,2,10697,48.0,12,1,1
WOM102922,2023-07-09 11:52:00,Mumbai South,Assault,News,1,4,10705,29.7,11,6,1
WOM102923,2023-09-06 02:06:00,Chennai Central,Harassment,Police_Report,1,4,10382,43.5,2,2,1
WOM102924,2023-12-06 06:15:00,Bhopal North,Harassment,News,6,5,8309,35.0,6,2,0
WOM102925,2023-09-24 19:13:00,Delhi Central,Domestic Violence,Police_Report,3,4,16778,45.3,19,6,0
WOM102926,2023-03-01 13:34:00,Pune North,Assault,Social_Media,2,2,17377,36.5,13,2,1
WOM102927,2023-09-27 19:18:00,Bengaluru East,Assault,News,3,3,16262,44.9,19,2,1
WOM102928,2023-05-18 20:42:00,Hyderabad West,Rape,Police_Report,2,3,18668,65.4,20,3,1
WOM102929,2023-06-03 00:37:00,Jaipur South,Abduction,Police_Report,1,5,12406,38.9,0,5,0
WOM102930,2023-10-14 13:52:00,Hyderabad West,Abduction,Police_Report,2,4,13502,55.8,13,5,1
WOM102931,2023-02-15 19:02:00,Mumbai South,Domestic Violence,Police_Report,2,5,14610,22.9,19,2,0
WOM102932,2023-12-20 20:45:00,Delhi Central,Rape,Police_Report,3,5,10320,45.1,20,2,1
WOM102933,2023-12-29 21:12:00,Jaipur South,Domestic Violence,Social_Media,2,5,7720,37.6,21,4,0
WOM102934,2023-10-14 20:49:00,Jaipur South,Assault,Police_Report,2,5,12580,50.9,20,5,1
WOM102935,2023-08-29 09:44:00,Lucknow Central,Assault,Police_Report,2,5,10134,41.7,9,1,1
WOM102936,2023-02-13 01:41:00,Hyderabad West,Domestic Violence,Police_Report,3,4,20676,63.0,1,0,0
WOM102937,2023-11-16 12:35:00,Delhi Central,Abduction,Police_Report,2,3,6042,44.7,12,3,1
WOM102938,2023-01-30 08:51:00,Lucknow Central,Domestic Violence,Police_Report,2,3,11764,66.9,8,0,1
WOM102939,2023-10-25 09:56:00,Kolkata North,Rape,Social_Media,2,3,13157,18.6,9,2,0
WOM102940,2023-10-02 03:14:00,Hyderabad West,Molestation,Police_Report,1,4,8680,50.6,3,0,0
WOM102941,2023-07-30 21:04:00,Bhopal North,Harassment,News,2,4,10163,52.0,21,6,1
WOM102942,2023-01-18 19:55:00,Bhopal North,Harassment,Police_Report,1,5,12242,36.0,19,2,0
WOM102943,2023-07-02 03:58:00,Lucknow Central,Harassment,News,2,3,7361,50.0,3,6,0
WOM102944,2023-03-06 01:48:00,Kolkata North,Domestic Violence,Police_Report,1,5,13632,57.2,1,0,0
WOM102945,2023-07-26 08:22:00,Chennai Central,Assault,Social_Media,1,3,18311,66.3,8,2,0
WOM102946,2023-08-23 06:49:00,Chennai Central,Harassment,Social_Media,1,2,10485,45.7,6,2,1
WOM102947,2023-08-30 03:15:00,Bhopal North,Harassment,Social_Media,2,4,15072,43.4,3,2,0
WOM102948,2023-08-06 06:23:00,Pune North,Assault,Social_Media,2,2,18832,41.0,6,6,1
WOM102949,2023-04-01 04:47:00,Bengaluru East,Harassment,News,2,3,16027,50.7,4,5,0
WOM102950,2023-07-25 14:23:00,Bengaluru East,Harassment,Social_Media,3,5,9092,36.0,14,1,1
WOM102951,2023-08-21 20:19:00,Pune North,Domestic Violence,Social_Media,1,4,5849,61.3,20,0,1
WOM102952,2023-08-20 17:53:00,Lucknow Central,Harassment,News,3,4,10756,25.7,17,6,1
WOM102953,2023-05-20 23:14:00,Bengaluru East,Harassment,Social_Media,2,5,12236,49.0,23,5,1
WOM102954,2023-12-10 18:10:00,Bengaluru East,Rape,Police_Report,2,2,3721,29.3,18,6,1
WOM102955,2023-09-15 23:53:00,Hyderabad West,Rape,Police_Report,2,2,12112,49.3,23,4,0
WOM102956,2023-05-07 01:17:00,Hyderabad West,Assault,News,1,2,8694,62.1,1,6,1
WOM102957,2023-02-18 19:45:00,Pune North,Harassment,Police_Report,3,2,11524,52.8,19,5,0
WOM102958,2023-11-01 21:10:00,Delhi Central,Domestic Violence,Social_Media,2,4,10753,41.0,21,2,0
WOM102959,2023-11-25 10:43:00,Kolkata North,Assault,Police_Report,2,3,11173,60.7,10,5,1
WOM102960,2023-04-21 10:34:00,Lucknow Central,Harassment,Police_Report,3,5,15007,9.0,10,4,0
WOM102961,2023-11-29 00:28:00,Hyderabad West,Harassment,Social_Media,1,3,8003,49.0,0,2,1
WOM102962,2023-05-11 00:56:00,Hyderabad West,Harassment,Police_Report,2,3,4682,37.5,0,3,1
WOM102963,2023-11-27 15:28:00,Chennai Central,Abduction,Police_Report,1,2,15319,57.4,15,0,0
WOM102964,2023-09-16 08:47:00,Kolkata North,Rape,Police_Report,2,3,14588,12.0,8,5,0
WOM102965,2023-10-01 08:05:00,Chennai Central,Domestic Violence,Police_Report,2,2,14152,43.0,8,6,0
WOM102966,2023-09-09 00:07:00,Delhi Central,Abduction,Social_Media,1,2,8458,40.4,0,5,0
WOM102967,2023-06-18 04:28:00,Kolkata North,Assault,Police_Report,1,3,14444,63.6,4,6,1
WOM102968,2023-09-19 03:27:00,Bengaluru East,Abduction,Social_Media,2,5,6879,38.1,3,1,0
WOM102969,2023-06-14 22:21:00,Chennai Central,Assault,Police_Report,2,3,10795,46.7,22,2,0
WOM102970,2023-08-11 07:46:00,Bhopal North,Harassment,News,3,3,18069,51.1,7,4,0
WOM102971,2023-07-26 17:15:00,Lucknow Central,Domestic Violence,Police_Report,2,4,14390,49.6,17,2,1
WOM102972,2023-07-03 01:45:00,Bengaluru East,Rape,Police_Report,2,2,11708,49.3,1,0,0
WOM102973,2023-05-20 02:59:00,Kolkata North,Assault,Police_Report,2,4,11424,50.9,2,5,1
WOM102974,2023-03-29 01:15:00,Bhopal North,Rape,Police_Report,3,5,7593,50.0,1,2,0
WOM102975,2023-01-20 07:18:00,Delhi Central,Assault,Police_Report,4,3,18481,85.6,7,4,1
WOM102976,2023-08-16 02:31:00,Bhopal North,Assault,Social_Media,4,4,16043,23.1,2,2,0
WOM102977,2023-01-14 12:37:00,Hyderabad West,Harassment,Police_Report,4,4,15192,38.1,12,5,1
WOM102978,2023-10-13 01:22:00,Pune North,Domestic Violence,Police_Report,2,3,11629,49.3,1,4,1
WOM102979,2023-05-31 23:20:00,Bhopal North,Rape,Police_Report,1,3,10543,66.7,23,2,0
WOM102980,2023-05-31 17:40:00,Jaipur South,Domestic Violence,News,5,2,8962,64.3,17,2,0
WOM102981,2023-09-28 19:19:00,Delhi Central,Harassment,Police_Report,3,2,17725,65.6,19,3,1
WOM102982,2023-12-21 23:41:00,Bengaluru East,Harassment,Police_Report,2,4,4748,49.5,23,3,1
WOM102983,2023-12-19 15:51:00,Chennai Central,Abduction,Police_Report,1,3,14266,68.6,15,1,1
WOM102984,2023-10-09 07:45:00,Mumbai South,Assault,Social_Media,2,2,5696,41.0,7,0,0
WOM102985,2023-07-18 22:39:00,Delhi Central,Assault,Social_Media,1,2,11189,63.7,22,1,1
WOM102986,2023-08-31 04:34:00,Jaipur South,Molestation,Police_Report,2,5,11900,52.8,4,3,1
WOM102987,2023-07-09 23:46:00,Hyderabad West,Domestic Violence,Police_Report,2,4,6881,53.1,23,6,0
WOM102988,2023-08-21 14:51:00,Chennai Central,Assault,Police_Report,2,4,8582,30.2,14,0,1
WOM102989,2023-04-02 02:24:00,Lucknow Central,Harassment,Social_Media,1,4,14915,23.4,2,6,0
WOM102990,2023-03-02 10:51:00,Mumbai South,Harassment,Police_Report,1,3,17914,45.6,10,3,0
WOM102991,2023-04-15 14:53:00,Bhopal North,Domestic Violence,News,2,5,13250,48.6,14,5,0
WOM102992,2023-06-20 08:20:00,Jaipur South,Rape,Police_Report,1,2,9251,33.2,8,1,0
WOM102993,2023-03-05 21:56:00,Bhopal North,Domestic Violence,Police_Report,1,5,8129,63.9,21,6,0
WOM102994,2023-04-13 11:55:00,Lucknow Central,Assault,Police_Report,3,2,9038,37.6,11,3,0
WOM102995,2023-07-15 14:56:00,Delhi Central,Harassment,Social_Media,2,2,11911,58.6,14,5,0
WOM102996,2023-12-25 18:12:00,Pune North,Molestation,Social_Media,1,5,13032,45.6,18,0,0
WOM102997,2023-04-09 12:40:00,Jaipur South,Molestation,News,1,4,16911,61.7,12,6,1
WOM102998,2023-06-13 11:39:00,Kolkata North,Abduction,Police_Report,1,3,11707,32.0,11,1,0
WOM102999,2023-04-18 10:12:00,Bengaluru East,Harassment,Police_Report,3,5,9349,25.9,10,1,1
WOM103000,2023-07-02 15:51:00,Kolkata North,Abduction,Police_Report,1,4,7491,58.1,15,6,0
WOM103001,2023-07-24 03:06:00,Pune North,Rape,Police_Report,3,4,11164,62.8,3,0,0
WOM103002,2023-12-06 10:05:00,Lucknow Central,Domestic Violence,Police_Report,1,3,5406,54.7,10,2,0
WOM103003,2023-06-01 06:13:00,Kolkata North,Domestic Violence,Police_Report,2,3,9582,36.7,6,3,0
WOM103004,2023-09-25 06:50:00,Hyderabad West,Harassment,Police_Report,2,4,6960,60.1,6,0,1
WOM103005,2023-08-25 01:33:00,Jaipur South,Harassment,Police_Report,1,3,10962,58.5,1,4,1
WOM103006,2023-10-06 12:22:00,Hyderabad West,Harassment,Social_Media,3,4,13824,32.9,12,4,1
WOM103007,2023-12-02 22:59:00,Mumbai South,Molestation,Police_Report,1,2,13521,56.7,22,5,0
WOM103008,2023-12-12 19:12:00,Pune North,Abduction,Social_Media,3,3,14736,52.1,19,1,0
WOM103009,2023-10-03 16:21:00,Mumbai South,Domestic Violence,Police_Report,2,2,8301,51.6,16,1,0
WOM103010,2023-09-21 09:10:00,Mumbai South,Harassment,Social_Media,2,3,17671,29.3,9,3,0
WOM103011,2023-02-22 06:37:00,Mumbai South,Molestation,Police_Report,3,4,14664,62.3,6,2,0
WOM103012,2023-12-27 19:30:00,Delhi Central,Rape,Police_Report,2,4,14518,41.9,19,2,1
WOM103013,2023-12-02 17:35:00,Delhi Central,Harassment,News,2,4,16504,40.3,17,5,1
WOM103014,2023-03-26 22:52:00,Pune North,Rape,Police_Report,3,4,12706,56.8,22,6,1
WOM103015,2023-06-12 15:51:00,Chennai Central,Harassment,Social_Media,1,4,11537,46.7,15,0,1
WOM103016,2023-03-03 21:16:00,Kolkata North,Harassment,Social_Media,2,4,17394,28.5,21,4,1
WOM103017,2023-06-24 18:31:00,Delhi Central,Harassment,Police_Report,2,3,8657,72.9,18,5,1
WOM103018,2023-11-26 02:38:00,Bhopal North,Molestation,Social_Media,2,3,11154,53.4,2,6,1
WOM103019,2023-01-19 01:11:00,Hyderabad West,Molestation,News,4,2,16629,49.7,1,3,1
WOM103020,2023-12-24 03:05:00,Delhi Central,Assault,Police_Report,1,5,11165,49.5,3,6,1
WOM103021,2023-06-09 10:17:00,Lucknow Central,Domestic Violence,Social_Media,2,3,9650,50.2,10,4,1
WOM103022,2023-10-08 09:37:00,Mumbai South,Domestic Violence,Social_Media,2,3,8222,51.4,9,6,1
WOM103023,2023-03-08 08:36:00,Delhi Central,Rape,Police_Report,2,5,12953,67.1,8,2,1
WOM103024,2023-04-20 00:29:00,Pune North,Harassment,Police_Report,2,5,10285,73.7,0,3,1
WOM103025,2023-08-14 04:24:00,Hyderabad West,Abduction,Police_Report,4,2,13956,45.7,4,0,0
WOM103026,2023-10-02 10:44:00,Hyderabad West,Domestic Violence,Social_Media,2,2,18567,60.1,10,0,1
WOM103027,2023-12-19 01:21:00,Chennai Central,Harassment,Social_Media,3,4,16291,59.4,1,1,1
WOM103028,2023-12-28 12:56:00,Bengaluru East,Assault,Social_Media,2,2,2704,60.3,12,3,0
WOM103029,2023-10-10 23:12:00,Bengaluru East,Domestic Violence,Police_Report,2,2,14869,69.1,23,1,1
WOM103030,2023-09-22 07:54:00,Kolkata North,Harassment,Police_Report,1,5,15150,62.8,7,4,0
WOM103031,2023-07-21 15:34:00,Bhopal North,Molestation,Social_Media,4,3,10807,56.3,15,4,0
WOM103032,2023-12-13 07:22:00,Jaipur South,Harassment,Police_Report,3,4,16977,40.5,7,2,1
WOM103033,2023-02-11 12:18:00,Pune North,Molestation,Social_Media,1,2,13179,54.5,12,5,1
WOM103034,2023-02-01 19:53:00,Lucknow Central,Harassment,Social_Media,1,5,4226,34.3,19,2,1
WOM103035,2023-09-12 05:21:00,Delhi Central,Harassment,Police_Report,3,4,12567,56.9,5,1,1
WOM103036,2023-11-19 13:47:00,Pune North,Harassment,Police_Report,1,4,10914,54.8,13,6,1
WOM103037,2023-05-17 08:55:00,Bhopal North,Domestic Violence,Police_Report,1,5,9485,28.5,8,2,0
WOM103038,2023-02-23 00:41:00,Bengaluru East,Domestic Violence,Social_Media,4,2,13451,43.0,0,3,0
WOM103039,2023-09-01 07:33:00,Pune North,Harassment,News,3,2,14603,38.9,7,4,1
WOM103040,2023-04-04 21:09:00,Delhi Central,Harassment,Social_Media,2,2,14677,60.5,21,1,1
WOM103041,2023-12-29 14:34:00,Chennai Central,Abduction,Police_Report,4,2,14798,45.6,14,4,1
WOM103042,2023-08-13 04:54:00,Kolkata North,Assault,Police_Report,1,4,7377,28.7,4,6,0
WOM103043,2023-01-22 11:49:00,Chennai Central,Domestic Violence,Social_Media,1,3,7754,56.7,11,6,1
WOM103044,2023-03-19 11:01:00,Bengaluru East,Harassment,Police_Report,2,4,13078,53.1,11,6,0
WOM103045,2023-02-12 22:42:00,Mumbai South,Abduction,Social_Media,3,4,16312,51.9,22,6,0
WOM103046,2023-12-05 21:39:00,Bengaluru East,Domestic Violence,Police_Report,4,5,13414,33.5,21,1,0
WOM103047,2023-06-11 18:10:00,Kolkata North,Molestation,Police_Report,5,4,3577,58.8,18,6,0
WOM103048,2023-07-20 18:54:00,Delhi Central,Domestic Violence,Police_Report,2,2,14188,48.3,18,3,1
WOM103049,2023-07-22 22:53:00,Bhopal North,Harassment,Police_Report,1,5,5770,47.4,22,5,0
WOM103050,2023-04-01 12:36:00,Jaipur South,Harassment,Social_Media,1,5,14742,31.1,12,5,1
WOM103051,2023-01-03 16:09:00,Chennai Central,Abduction,Police_Report,1,5,9769,31.7,16,1,0
WOM103052,2023-01-09 14:00:00,Bengaluru East,Abduction,News,2,5,13210,111.5,14,0,0
WOM103053,2023-09-17 04:16:00,Bhopal North,Rape,Police_Report,1,5,20415,32.7,4,6,0
WOM103054,2023-07-01 13:25:00,Chennai Central,Domestic Violence,Police_Report,1,2,10588,18.4,13,5,1
WOM103055,2023-12-29 06:18:00,Bengaluru East,Abduction,Police_Report,3,3,8981,44.2,6,4,0
WOM103056,2023-10-26 17:39:00,Kolkata North,Assault,Police_Report,3,3,10263,47.1,17,3,0
WOM103057,2023-02-07 17:30:00,Chennai Central,Assault,Police_Report,2,5,5990,36.2,17,1,1
WOM103058,2023-02-05 21:47:00,Bengaluru East,Harassment,News,2,3,7984,37.7,21,6,1
WOM103059,2023-07-15 00:33:00,Delhi Central,Harassment,Police_Report,3,4,16261,48.2,0,5,1
WOM103060,2023-01-29 01:07:00,Kolkata North,Abduction,Police_Report,3,3,4107,55.5,1,6,1
WOM103061,2023-11-25 12:08:00,Bhopal North,Harassment,Police_Report,1,4,9490,29.0,12,5,1
WOM103062,2023-05-10 14:33:00,Bhopal North,Harassment,Police_Report,2,2,12959,44.1,14,2,0
WOM103063,2023-10-03 03:30:00,Jaipur South,Harassment,Police_Report,1,5,10362,50.0,3,1,0
WOM103064,2023-09-27 10:28:00,Pune North,Harassment,News,1,4,17399,46.4,10,2,1
WOM103065,2023-09-09 04:39:00,Mumbai South,Harassment,Police_Report,1,2,11333,39.7,4,5,0
WOM103066,2023-02-28 14:21:00,Delhi Central,Domestic Violence,Police_Report,1,2,10644,34.6,14,1,0
WOM103067,2023-05-15 17:04:00,Kolkata North,Assault,News,2,5,12597,75.9,17,0,0
WOM103068,2023-02-11 20:32:00,Chennai Central,Abduction,Police_Report,2,3,13087,14.9,20,5,1
WOM103069,2023-12-11 09:16:00,Bhopal North,Abduction,Police_Report,4,2,12000,65.4,9,0,0
WOM103070,2023-06-25 18:11:00,Delhi Central,Molestation,Police_Report,2,3,11714,32.9,18,6,1
WOM103071,2023-07-03 09:04:00,Kolkata North,Harassment,Police_Report,2,3,4184,53.6,9,0,0
WOM103072,2023-03-15 16:41:00,Kolkata North,Assault,Police_Report,3,3,7479,51.2,16,2,0
WOM103073,2023-11-23 16:35:00,Chennai Central,Harassment,Social_Media,3,4,14308,34.4,16,3,1
WOM103074,2023-07-03 11:57:00,Kolkata North,Assault,Social_Media,2,3,16031,47.1,11,0,0
WOM103075,2023-07-11 00:09:00,Lucknow Central,Molestation,Social_Media,4,3,17109,44.0,0,1,1
WOM103076,2023-10-17 23:27:00,Delhi Central,Domestic Violence,Police_Report,3,2,6225,50.4,23,1,1
WOM103077,2023-07-23 13:25:00,Bengaluru East,Domestic Violence,Social_Media,2,5,8650,69.2,13,6,0
WOM103078,2023-09-15 21:04:00,Bhopal North,Assault,Police_Report,4,4,17985,71.3,21,4,0
WOM103079,2023-02-27 03:29:00,Bhopal North,Domestic Violence,Police_Report,1,3,10476,38.5,3,0,0
WOM103080,2023-10-14 20:50:00,Bengaluru East,Harassment,Police_Report,3,5,14471,55.2,20,5,1
WOM103081,2023-10-06 09:30:00,Delhi Central,Abduction,Police_Report,3,3,25470,65.3,9,4,1
WOM103082,2023-08-06 03:00:00,Mumbai South,Abduction,News,2,3,16199,43.5,3,6,0
WOM103083,2023-06-30 04:40:00,Delhi Central,Assault,Social_Media,3,2,11135,59.0,4,4,1
WOM103084,2023-12-05 22:27:00,Hyderabad West,Harassment,Social_Media,1,5,11437,85.7,22,1,0
WOM103085,2023-08-19 02:36:00,Kolkata North,Rape,Social_Media,2,2,14106,32.9,2,5,1
WOM103086,2023-04-03 16:58:00,Pune North,Harassment,Social_Media,2,2,4318,57.2,16,0,1
WOM103087,2023-06-26 09:44:00,Chennai Central,Harassment,Police_Report,1,3,13765,34.9,9,0,1
WOM103088,2023-03-04 12:09:00,Lucknow Central,Assault,Police_Report,1,3,10893,40.6,12,5,0
WOM103089,2023-10-21 20:39:00,Pune North,Harassment,Social_Media,2,3,11690,42.9,20,5,1
WOM103090,2023-02-01 02:56:00,Bengaluru East,Domestic Violence,Police_Report,1,5,12423,56.6,2,2,0
WOM103091,2023-01-03 20:58:00,Chennai Central,Abduction,News,4,5,18263,80.4,20,1,0
WOM103092,2023-03-05 07:36:00,Chennai Central,Domestic Violence,Police_Report,2,5,13026,41.0,7,6,1
WOM103093,2023-08-23 18:49:00,Chennai Central,Assault,Police_Report,2,5,12939,65.1,18,2,0
WOM103094,2023-09-05 05:27:00,Bhopal North,Domestic Violence,Police_Report,2,3,14860,36.5,5,1,0
WOM103095,2023-06-03 20:32:00,Lucknow Central,Rape,Social_Media,4,3,12291,43.4,20,5,1
WOM103096,2023-01-31 09:24:00,Bhopal North,Assault,Police_Report,2,2,14647,69.7,9,1,0
WOM103097,2023-03-27 10:30:00,Kolkata North,Assault,Social_Media,2,3,11547,64.4,10,0,1
WOM103098,2023-08-08 18:22:00,Hyderabad West,Rape,Police_Report,5,5,16653,43.8,18,1,0
WOM103099,2023-09-12 06:22:00,Jaipur South,Harassment,Social_Media,1,4,17114,40.9,6,1,0
WOM103100,2023-02-11 18:08:00,Lucknow Central,Assault,Police_Report,3,3,14690,57.0,18,5,0
WOM103101,2023-06-02 04:08:00,Pune North,Harassment,Police_Report,4,5,2828,40.2,4,4,1
WOM103102,2023-06-12 04:20:00,Kolkata North,Harassment,Police_Report,2,2,12701,42.8,4,0,1
WOM103103,2023-01-04 11:59:00,Delhi Central,Harassment,Police_Report,6,3,4303,44.0,11,2,0
WOM103104,2023-04-16 19:13:00,Bengaluru East,Assault,Police_Report,3,4,13526,47.3,19,6,0
WOM103105,2023-03-20 10:15:00,Hyderabad West,Domestic Violence,Social_Media,1,5,18413,41.3,10,0,0
WOM103106,2023-07-21 04:50:00,Kolkata North,Harassment,Police_Report,2,3,16570,25.5,4,4,0
WOM103107,2023-02-06 20:13:00,Delhi Central,Rape,Police_Report,3,5,10925,73.3,20,0,0
WOM103108,2023-05-07 02:01:00,Hyderabad West,Assault,Police_Report,1,4,11359,62.3,2,6,0
WOM103109,2023-03-01 23:06:00,Delhi Central,Molestation,Police_Report,2,4,4645,48.7,23,2,0
WOM103110,2023-08-17 15:11:00,Lucknow Central,Molestation,Police_Report,2,2,12053,38.9,15,3,1
WOM103111,2023-10-09 20:01:00,Delhi Central,Domestic Violence,Police_Report,3,4,11181,68.0,20,0,0
WOM103112,2023-08-11 18:55:00,Hyderabad West,Molestation,Police_Report,3,3,6975,57.0,18,4,1
WOM103113,2023-03-22 16:54:00,Delhi Central,Domestic Violence,Police_Report,1,4,8075,40.3,16,2,0
WOM103114,2023-12-03 19:21:00,Pune North,Rape,Police_Report,4,3,7207,57.6,19,6,0
WOM103115,2023-10-04 17:39:00,Kolkata North,Harassment,Social_Media,1,3,20591,51.2,17,2,1
WOM103116,2023-10-06 08:26:00,Hyderabad West,Assault,Police_Report,3,5,12478,52.0,8,4,0
WOM103117,2023-10-31 03:42:00,Pune North,Domestic Violence,Police_Report,1,3,15016,62.9,3,1,0
WOM103118,2023-07-12 09:48:00,Delhi Central,Assault,Police_Report,2,3,15664,57.5,9,2,1
